HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2460052.83784,2023-04-18.3353082,bE,1.49,16.812,14.561,0.027,5.437,0.138,g
2460052.83914,2023-04-18.3366047,bE,1.51,16.808,14.546,0.027,5.521,0.138,g
2460052.84042,2023-04-18.3378983,bE,1.49,16.797,14.516,0.027,5.671,0.140,g
2460056.93424,2023-04-22.4313896,bA,1.99,16.775,14.476,0.026,5.882,0.143,g
2460056.93549,2023-04-22.4326515,bA,2.01,16.658,14.491,0.030,5.802,0.159,g
2460056.93676,2023-04-22.4339149,bA,2.00,16.840,14.511,0.026,5.693,0.134,g
2460059.92651,2023-04-25.4234415,bA,1.98,16.734,14.559,0.029,5.449,0.148,g
2460059.92776,2023-04-25.4246938,bA,1.97,16.689,14.554,0.031,5.472,0.154,g
2460059.92901,2023-04-25.4259405,bA,1.99,16.728,14.456,0.027,5.993,0.149,g
2460061.79144,2023-04-27.2882375,bq,1.56,16.376,14.662,0.045,4.953,0.205,g
2460061.79267,2023-04-27.2894628,bq,1.55,16.380,14.477,0.038,5.879,0.205,g
2460061.79391,2023-04-27.2907078,bq,1.57,16.374,14.696,0.047,4.807,0.206,g
2460061.82569,2023-04-27.3224804,bq,1.49,16.650,14.658,0.035,4.977,0.160,g
2460061.82693,2023-04-27.3237231,bq,1.57,16.560,14.541,0.034,5.544,0.174,g
2460061.82816,2023-04-27.3249501,bq,1.60,16.642,14.659,0.035,4.969,0.161,g
2460063.77784,2023-04-29.2744843,bq,2.33,16.086,14.504,0.051,5.734,0.269,g
2460063.77907,2023-04-29.2757181,bq,2.39,16.241,14.546,0.046,5.517,0.234,g
2460063.78030,2023-04-29.2769460,bq,2.30,16.247,14.831,0.059,4.242,0.231,g
2460063.81944,2023-04-29.3160815,bq,1.58,16.384,14.570,0.041,5.396,0.204,g
2460063.82065,2023-04-29.3172953,bq,1.58,16.394,14.626,0.043,5.121,0.202,g
2460063.82189,2023-04-29.3185321,bq,1.53,16.422,14.520,0.038,5.651,0.197,g
2460064.82508,2023-04-30.3216548,bi,1.40,16.575,14.609,0.036,5.209,0.171,g
2460064.82632,2023-04-30.3228953,bi,1.44,16.505,14.488,0.034,5.819,0.182,g
2460064.82756,2023-04-30.3241416,bi,1.45,16.554,14.597,0.036,5.264,0.175,g
2460064.84677,2023-04-30.3433519,bE,1.46,16.747,14.538,0.029,5.556,0.146,g
2460064.84807,2023-04-30.3446530,bE,1.48,16.861,14.608,0.027,5.207,0.132,g
2460064.84937,2023-04-30.3459504,bE,1.49,16.740,14.558,0.029,5.455,0.147,g
2460065.80850,2023-05-01.3050091,bE,1.43,16.827,14.536,0.026,5.567,0.136,g
2460065.80979,2023-05-01.3062952,bE,1.50,16.932,14.554,0.024,5.476,0.123,g
2460065.81107,2023-05-01.3075820,bE,1.48,16.910,14.633,0.027,5.090,0.126,g
2460065.85600,2023-05-01.3525032,bE,1.48,16.891,14.640,0.027,5.062,0.128,g
2460065.85728,2023-05-01.3537892,bE,1.42,16.816,14.534,0.027,5.575,0.137,g
2460065.85858,2023-05-01.3550890,bE,1.46,16.878,14.592,0.027,5.287,0.130,g
2460067.91085,2023-05-03.4072181,bq,1.51,16.211,14.713,0.055,4.732,0.239,g
2460067.91208,2023-05-03.4084484,bq,1.53,16.047,14.714,0.064,4.727,0.278,g
2460067.91329,2023-05-03.4096549,bq,1.51,16.119,14.858,0.069,4.137,0.260,g
2460067.96996,2023-05-03.4663255,bq,1.50,16.328,14.570,0.043,5.393,0.215,g
2460067.97119,2023-05-03.4675556,bq,1.41,16.038,14.643,0.061,5.046,0.280,g
2460067.97242,2023-05-03.4687848,bq,1.43,15.881,14.723,0.075,4.689,0.323,g
2460068.85107,2023-05-04.3473813,bi,1.55,16.086,14.564,0.054,5.429,0.268,g
2460068.85231,2023-05-04.3486193,bi,1.50,16.089,14.585,0.055,5.321,0.267,g
2460068.85354,2023-05-04.3498469,bi,1.60,16.102,14.495,0.050,5.781,0.264,g
2460070.79386,2023-05-06.2900449,bq,2.50,15.238,14.843,0.152,4.197,0.584,g
2460070.79509,2023-05-06.2912737,bq,1.34,15.373,14.453,0.094,6.007,0.517,g
2460072.43050,2023-05-07.9265869,bm,1.66,15.601,14.438,0.075,6.093,0.418,g
2460072.43175,2023-05-07.9278407,bm,2.22,15.529,14.538,0.088,5.558,0.447,g
2460072.43300,2023-05-07.9290875,bm,1.97,15.550,14.641,0.095,5.053,0.438,g
2460074.02127,2023-05-09.5172523,bA,2.11,16.212,14.574,0.049,5.374,0.239,g
2460074.02253,2023-05-09.5185119,bA,2.10,16.290,14.541,0.044,5.541,0.222,g
2460074.02378,2023-05-09.5197633,bA,2.10,16.203,14.492,0.045,5.795,0.241,g
2460074.91276,2023-05-10.4086923,bq,1.48,16.070,14.561,0.055,5.439,0.272,g
2460074.91399,2023-05-10.4099258,bq,1.48,16.050,14.624,0.059,5.133,0.276,g
2460074.91520,2023-05-10.4111457,bq,1.43,16.243,14.638,0.050,5.065,0.232,g
2460076.08778,2023-05-11.5836479,bA,2.03,16.502,14.587,0.038,5.310,0.183,g
2460076.08903,2023-05-11.5848954,bA,2.03,16.643,14.484,0.030,5.841,0.161,g
2460076.09029,2023-05-11.5861583,bA,2.02,16.497,14.388,0.031,6.377,0.184,g
2460080.68214,2023-05-16.1777618,bE,1.52,16.809,14.602,0.029,5.240,0.139,g
2460084.67834,2023-05-20.1737718,bi,1.45,99.990,99.990,99.990,99.990,99.990,g
2460084.67957,2023-05-20.1750072,bi,1.64,99.990,99.990,99.990,99.990,99.990,g
2460084.68081,2023-05-20.1762489,bi,1.48,99.990,99.990,99.990,99.990,99.990,g
2460086.03884,2023-05-21.5342131,bA,2.04,16.963,14.547,0.024,5.511,0.120,g
2460086.04012,2023-05-21.5354833,bA,2.05,17.031,14.566,0.023,5.419,0.113,g
2460086.04137,2023-05-21.5367461,bA,2.03,17.084,14.593,0.022,5.281,0.108,g
2460086.92745,2023-05-22.4227787,bq,1.45,16.747,14.671,0.032,4.916,0.146,g
2460086.92868,2023-05-22.4240062,bq,1.50,16.727,14.592,0.031,5.286,0.149,g
2460086.92991,2023-05-22.4252343,bq,1.43,16.779,14.615,0.030,5.176,0.142,g
2460087.93052,2023-05-23.4258002,bq,2.35,16.701,14.653,0.033,4.999,0.153,g
2460088.66216,2023-05-24.1574204,bi,1.69,16.574,14.554,0.034,5.473,0.171,g
2460088.66340,2023-05-24.1586621,bi,1.61,16.717,14.569,0.030,5.401,0.150,g
2460088.66463,2023-05-24.1598885,bi,1.60,16.647,14.479,0.030,5.866,0.160,g
2460088.92362,2023-05-24.4188743,bq,1.43,15.307,14.452,0.101,6.013,0.553,g
2460088.92485,2023-05-24.4201031,bq,1.42,15.872,14.575,0.069,5.370,0.338,g
2460088.92609,2023-05-24.4213449,bq,1.48,99.990,99.990,99.990,99.990,99.990,g
2460089.67573,2023-05-25.1709409,bE,1.49,16.799,14.525,0.027,5.624,0.140,g
2460089.67702,2023-05-25.1722373,bE,1.47,16.872,14.621,0.027,5.149,0.130,g
2460089.67830,2023-05-25.1735157,bE,1.43,16.773,14.542,0.028,5.536,0.143,g
2460089.85764,2023-05-25.3528462,bD,1.51,15.567,>15.567,99.990,1.044,0.431,g
2460090.95079,2023-05-26.4459687,bA,2.05,17.021,14.574,0.023,5.380,0.114,g
2460090.95206,2023-05-26.4472269,bA,2.05,16.971,14.547,0.023,5.510,0.119,g
2460090.95332,2023-05-26.4484944,bA,2.06,17.038,14.515,0.021,5.678,0.112,g
2460091.74157,2023-05-27.2367096,bi,1.45,16.652,14.521,0.031,5.647,0.160,g
2460091.74282,2023-05-27.2379594,bi,1.47,16.706,14.568,0.030,5.406,0.152,g
2460091.74405,2023-05-27.2391931,bi,1.40,16.761,14.603,0.030,5.232,0.144,g
2460091.93920,2023-05-27.4343305,bA,2.02,16.815,14.539,0.027,5.550,0.138,g
2460091.94046,2023-05-27.4355891,bA,2.01,16.818,14.524,0.026,5.627,0.137,g
2460091.94171,2023-05-27.4368427,bA,2.02,16.889,14.523,0.025,5.633,0.129,g
2460092.74590,2023-05-28.2410125,bi,1.53,16.382,14.598,0.042,5.257,0.205,g
2460092.74716,2023-05-28.2422646,bi,1.47,16.454,14.512,0.037,5.693,0.191,g
2460092.74841,2023-05-28.2435081,bi,1.51,16.370,14.672,0.046,4.911,0.207,g
2460092.91657,2023-05-28.4116666,bA,2.02,15.368,14.446,0.094,6.050,0.519,g
2460092.91783,2023-05-28.4129292,bA,2.03,15.445,14.671,0.107,4.913,0.483,g
2460092.91910,2023-05-28.4141950,bA,2.04,15.467,14.502,0.090,5.741,0.473,g
2460093.88976,2023-05-29.3848293,bA,2.02,16.656,14.523,0.031,5.636,0.159,g
2460093.89101,2023-05-29.3860818,bA,2.03,16.592,14.585,0.034,5.322,0.169,g
2460093.89227,2023-05-29.3873328,bA,2.04,16.467,14.552,0.038,5.486,0.189,g
2460094.89822,2023-05-30.3932549,bA,2.26,14.740,14.591,0.191,5.290,0.924,g
2460094.89948,2023-05-30.3945152,bA,2.16,99.990,99.990,99.990,99.990,99.990,g
2460094.90075,2023-05-30.3957829,bA,2.28,99.990,99.990,99.990,99.990,99.990,g
2460095.90238,2023-05-31.3973761,bA,2.09,16.347,14.548,0.042,5.509,0.211,g
2460095.90365,2023-05-31.3986424,bA,2.05,16.352,14.522,0.041,5.642,0.210,g
2460095.90491,2023-05-31.3999019,bA,2.07,16.483,14.567,0.038,5.410,0.187,g
2460096.65869,2023-06-01.1536763,bE,1.50,16.309,14.582,0.045,5.340,0.218,g
2460096.65998,2023-06-01.1549656,bE,1.45,16.292,14.554,0.044,5.477,0.222,g
2460096.66127,2023-06-01.1562475,bE,1.52,16.316,14.541,0.043,5.546,0.217,g
2460097.69567,2023-06-02.1906160,bi,1.42,15.929,14.488,0.058,5.816,0.309,g
2460097.69691,2023-06-02.1918583,bi,1.40,15.998,14.660,0.064,4.964,0.290,g
2460097.69814,2023-06-02.1930875,bi,1.49,16.095,14.562,0.053,5.436,0.265,g
2460098.65104,2023-06-03.1459696,bE,1.49,15.946,14.489,0.057,5.817,0.305,g
2460098.65233,2023-06-03.1472569,bE,1.49,15.958,14.595,0.062,5.270,0.301,g
2460098.65363,2023-06-03.1485593,bE,1.48,16.078,14.571,0.055,5.393,0.270,g
2460098.84635,2023-06-03.3412604,bq,1.51,15.484,14.318,0.075,6.802,0.466,g
2460098.84757,2023-06-03.3424906,bq,1.50,15.473,14.979,0.139,3.702,0.470,g
2460098.84881,2023-06-03.3437186,bq,1.48,15.376,14.437,0.092,6.096,0.515,g
2460101.62634,2023-06-06.1211902,bi,1.50,15.754,14.583,0.075,5.332,0.363,g
2460101.62759,2023-06-06.1224413,bi,1.52,15.779,14.649,0.077,5.019,0.355,g
2460101.62882,2023-06-06.1236771,bi,1.43,15.806,14.445,0.063,6.056,0.347,g
2460101.81736,2023-06-06.3122128,bq,1.48,15.292,14.922,0.156,3.902,0.556,g
2460101.81860,2023-06-06.3134439,bq,1.53,15.150,14.779,0.156,4.448,0.634,g
2460101.81982,2023-06-06.3146694,bq,1.50,15.377,14.943,0.147,3.827,0.514,g
2460102.88516,2023-06-07.3799864,bq,1.51,16.067,14.778,0.067,4.457,0.272,g
2460102.88640,2023-06-07.3812223,bq,1.53,16.001,14.632,0.062,5.095,0.289,g
2460102.88764,2023-06-07.3824571,bq,1.44,15.992,14.338,0.048,6.686,0.292,g
2460103.88496,2023-06-08.3797549,bA,2.03,16.898,14.551,0.025,5.493,0.128,g
2460103.88622,2023-06-08.3810189,bA,2.04,16.973,14.585,0.024,5.322,0.120,g
2460103.88749,2023-06-08.3822902,bA,2.05,16.865,14.526,0.025,5.617,0.132,g
2460104.95414,2023-06-09.4489144,bA,2.30,16.770,14.600,0.030,5.249,0.144,g
2460104.95538,2023-06-09.4501646,bA,2.29,16.571,14.566,0.035,5.417,0.172,g
2460104.95664,2023-06-09.4514197,bA,2.24,16.668,14.578,0.032,5.355,0.157,g
2460108.92713,2023-06-13.4218549,bq,1.75,99.990,99.990,99.990,99.990,99.990,g
2460108.92836,2023-06-13.4230876,bq,1.53,15.022,14.923,0.200,3.898,0.713,g
2460108.92960,2023-06-13.4243167,bq,1.65,15.253,14.533,0.114,5.585,0.581,g
2460109.79142,2023-06-14.2861424,bA,2.04,16.882,14.537,0.025,5.562,0.129,g
2460109.79268,2023-06-14.2874067,bA,2.01,16.885,14.589,0.026,5.301,0.129,g
2460109.79394,2023-06-14.2886603,bA,2.01,16.845,14.531,0.026,5.592,0.134,g
2460110.73414,2023-06-15.2288564,bi,1.40,16.451,14.515,0.037,5.675,0.192,g
2460110.73538,2023-06-15.2300971,bi,1.43,16.613,14.559,0.033,5.450,0.165,g
2460110.73661,2023-06-15.2313260,bi,1.39,16.641,14.499,0.030,5.761,0.161,g
2460110.77131,2023-06-15.2660207,bE,1.56,16.821,14.549,0.027,5.504,0.137,g
2460110.77260,2023-06-15.2673081,bE,1.52,16.838,14.568,0.027,5.408,0.135,g
2460110.77389,2023-06-15.2685997,bE,1.50,16.857,14.535,0.026,5.574,0.132,g
2460111.70172,2023-06-16.1964234,bi,1.47,16.719,14.561,0.030,5.443,0.150,g
2460111.70296,2023-06-16.1976674,bi,1.57,16.725,14.532,0.029,5.588,0.149,g
2460111.70420,2023-06-16.1989033,bi,1.52,16.771,14.581,0.029,5.345,0.143,g
2460112.92819,2023-06-17.4228846,bq,1.50,15.993,14.646,0.063,5.032,0.292,g
2460112.92943,2023-06-17.4241228,bq,1.57,15.788,14.571,0.071,5.388,0.353,g
2460112.93067,2023-06-17.4253598,bq,1.53,15.397,14.786,0.125,4.425,0.505,g
2460114.79289,2023-06-19.2875744,bA,1.99,16.921,14.510,0.024,5.699,0.125,g
2460114.79414,2023-06-19.2888269,bA,1.98,16.859,14.550,0.026,5.499,0.132,g
2460114.79539,2023-06-19.2900806,bA,1.99,16.896,14.547,0.025,5.514,0.128,g
2460117.91570,2023-06-22.4103775,bA,2.05,16.991,14.527,0.023,5.613,0.118,g
2460117.91696,2023-06-22.4116391,bA,2.03,16.958,14.509,0.023,5.705,0.121,g
2460117.91821,2023-06-22.4128938,bA,2.04,16.981,14.532,0.023,5.591,0.118,g
2460117.99280,2023-06-22.4874789,bA,2.01,16.929,14.484,0.023,5.840,0.124,g
2460117.99405,2023-06-22.4887327,bA,2.04,16.989,14.506,0.022,5.721,0.118,g
2460117.99530,2023-06-22.4899828,bA,2.01,16.993,14.541,0.023,5.541,0.117,g
2460121.54453,2023-06-26.0392320,bE,1.48,16.645,14.589,0.033,5.305,0.161,g
2460121.54584,2023-06-26.0405416,bE,1.46,16.665,14.488,0.029,5.818,0.158,g
2460122.80951,2023-06-27.3042201,bA,2.28,16.581,14.515,0.033,5.678,0.170,g
2460122.81078,2023-06-27.3054901,bA,2.26,16.453,14.487,0.036,5.825,0.191,g
2460122.81203,2023-06-27.3067376,bA,2.25,16.574,14.581,0.035,5.340,0.171,g
2460122.87568,2023-06-27.3703957,bA,2.20,16.784,14.567,0.028,5.409,0.141,g
2460122.87695,2023-06-27.3716621,bA,2.16,16.701,14.516,0.029,5.667,0.153,g
2460122.87821,2023-06-27.3729145,bA,2.12,16.774,14.541,0.028,5.542,0.143,g
2460124.56007,2023-06-29.0548060,bi,1.50,16.095,14.485,0.050,5.834,0.266,g
2460124.56133,2023-06-29.0560622,bi,1.41,16.237,14.668,0.052,4.928,0.233,g
2460124.56257,2023-06-29.0573099,bi,1.45,16.226,14.547,0.047,5.513,0.236,g
2460126.53379,2023-07-01.0285562,bi,1.47,15.690,14.543,0.076,5.528,0.385,g
2460126.53503,2023-07-01.0297945,bi,1.51,15.628,14.420,0.072,6.194,0.408,g
2460126.53628,2023-07-01.0310384,bi,1.52,15.863,14.584,0.067,5.326,0.328,g
2460129.67136,2023-07-04.1661682,bi,1.52,15.535,14.567,0.090,5.413,0.444,g
2460129.67260,2023-07-04.1674094,bi,1.50,15.614,14.623,0.088,5.136,0.413,g
2460129.67385,2023-07-04.1686603,bi,1.55,15.674,14.571,0.079,5.387,0.391,g
2460131.90854,2023-07-06.4034078,bA,2.07,16.484,14.578,0.038,5.354,0.186,g
2460131.90981,2023-07-06.4046652,bA,2.07,16.445,14.530,0.038,5.593,0.193,g
2460131.91106,2023-07-06.4059174,bA,2.06,16.477,14.529,0.036,5.604,0.187,g
2460132.64214,2023-07-07.1370216,bE,1.33,13.884,>13.884,99.990,5.471,2.031,g
2460132.64343,2023-07-07.1383077,bE,1.49,14.186,>14.186,99.990,4.699,1.538,g
2460132.64471,2023-07-07.1395907,bE,1.25,14.307,>14.307,99.990,6.372,1.377,g
2460133.78147,2023-07-08.2763695,bi,1.52,16.332,14.615,0.045,5.173,0.214,g
2460133.78270,2023-07-08.2775991,bi,1.60,16.303,14.522,0.042,5.637,0.220,g
2460133.78393,2023-07-08.2788290,bi,1.54,16.283,14.588,0.046,5.308,0.223,g
2460136.79233,2023-07-11.2873261,bi,2.01,16.454,14.524,0.037,5.626,0.192,g
2460136.79357,2023-07-11.2885656,bi,1.54,16.374,14.552,0.041,5.482,0.206,g
2460136.79481,2023-07-11.2898050,bi,1.50,16.475,14.662,0.041,4.956,0.188,g
2460139.61731,2023-07-14.1123931,bi,1.41,16.720,14.550,0.030,5.495,0.150,g
2460139.61856,2023-07-14.1136347,bi,1.44,16.703,14.546,0.030,5.515,0.152,g
2460139.61980,2023-07-14.1148774,bi,1.38,16.699,14.531,0.030,5.590,0.153,g
2460139.63267,2023-07-14.1277496,bi,1.42,16.717,14.540,0.029,5.546,0.150,g
2460139.63392,2023-07-14.1289964,bi,1.45,16.688,14.545,0.030,5.517,0.154,g
2460139.63516,2023-07-14.1302361,bi,1.41,16.661,14.524,0.031,5.626,0.158,g
2460141.96338,2023-07-16.4585351,bA,2.05,16.958,14.517,0.023,5.662,0.121,g
2460141.96463,2023-07-16.4597820,bA,2.06,16.919,14.520,0.024,5.647,0.125,g
2460141.96588,2023-07-16.4610364,bA,2.06,16.901,14.557,0.025,5.462,0.127,g
2460143.53069,2023-07-18.0259053,bm,2.25,16.429,14.568,0.039,5.403,0.196,g
2460143.53192,2023-07-18.0271329,bm,2.21,16.456,14.510,0.036,5.703,0.191,g
2460143.53314,2023-07-18.0283592,bm,2.25,16.470,14.467,0.035,5.931,0.188,g
2460147.65147,2023-07-22.1468601,bi,1.45,16.698,14.544,0.030,5.526,0.153,g
2460147.65270,2023-07-22.1480939,bi,1.45,16.713,14.524,0.029,5.625,0.151,g
2460147.65392,2023-07-22.1493123,bi,1.45,16.670,14.554,0.031,5.475,0.157,g
2460149.93367,2023-07-24.4291653,bA,2.04,16.959,14.546,0.024,5.512,0.120,g
2460149.93491,2023-07-24.4304085,bA,2.05,16.918,14.572,0.025,5.385,0.125,g
2460149.93615,2023-07-24.4316493,bA,2.04,16.976,14.567,0.024,5.412,0.119,g
2460151.66384,2023-07-26.1594174,bE,1.54,16.689,14.565,0.031,5.420,0.154,g
2460151.66514,2023-07-26.1607158,bE,1.53,16.555,14.572,0.035,5.382,0.174,g
2460151.66644,2023-07-26.1620120,bE,1.47,16.447,14.520,0.037,5.651,0.193,g
2460151.68901,2023-07-26.1845935,bi,1.53,14.546,>14.546,99.990,2.855,1.104,g
2460151.69024,2023-07-26.1858232,bi,1.66,14.164,>14.164,99.990,4.462,1.570,g
2460151.69145,2023-07-26.1870425,bi,1.59,15.064,14.793,0.171,4.395,0.686,g
2460151.73466,2023-07-26.2302373,bE,1.48,16.773,14.573,0.029,5.380,0.143,g
2460151.73597,2023-07-26.2315517,bE,1.51,16.778,14.573,0.029,5.381,0.142,g
2460151.73726,2023-07-26.2328501,bE,1.57,16.844,14.588,0.027,5.308,0.134,g
2460154.57477,2023-07-29.0705013,bE,1.44,16.319,14.524,0.042,5.633,0.216,g
2460154.57610,2023-07-29.0718258,bE,1.45,16.373,14.593,0.042,5.281,0.206,g
2460154.57739,2023-07-29.0731233,bE,1.57,16.495,14.601,0.038,5.243,0.184,g
2460156.50814,2023-07-31.0039734,bi,1.46,16.003,14.525,0.056,5.628,0.289,g
2460156.50935,2023-07-31.0051916,bi,1.44,15.923,14.658,0.068,4.973,0.311,g
2460156.51059,2023-07-31.0064302,bi,1.48,15.890,14.515,0.062,5.680,0.320,g
2460157.56481,2023-08-01.0607055,bi,1.41,16.081,14.585,0.055,5.322,0.269,g
2460157.56604,2023-08-01.0619309,bi,1.48,15.861,14.521,0.064,5.646,0.329,g
2460157.56725,2023-08-01.0631539,bi,1.50,15.822,14.494,0.064,5.788,0.341,g
2460159.67259,2023-08-03.1686008,bE,1.52,16.138,14.614,0.054,5.182,0.255,g
2460159.67390,2023-08-03.1699148,bE,1.43,16.142,14.581,0.052,5.341,0.254,g
2460159.67520,2023-08-03.1712129,bE,1.48,16.142,14.597,0.053,5.262,0.254,g
2460161.22662,2023-08-04.7227273,bm,2.08,16.619,14.537,0.032,5.559,0.165,g
2460161.22786,2023-08-04.7239690,bm,2.05,16.591,14.512,0.032,5.690,0.170,g
2460161.22910,2023-08-04.7252086,bm,2.06,16.640,14.574,0.033,5.374,0.163,g
2460161.90198,2023-08-05.3981275,bA,2.02,16.548,14.507,0.033,5.714,0.176,g
2460161.90323,2023-08-05.3993762,bA,2.03,16.375,14.520,0.040,5.648,0.205,g
2460161.90447,2023-08-05.4006172,bA,2.03,16.435,14.544,0.038,5.526,0.195,g
2460163.89113,2023-08-07.3874001,bA,2.22,16.763,14.527,0.028,5.616,0.144,g
2460163.89237,2023-08-07.3886408,bA,2.18,16.725,14.534,0.029,5.580,0.149,g
2460163.89362,2023-08-07.3898956,bA,2.19,16.882,14.542,0.025,5.539,0.129,g
2460171.87435,2023-08-15.3711599,bA,2.00,16.998,14.646,0.025,5.031,0.116,g
2460171.87560,2023-08-15.3724145,bA,1.99,16.934,14.584,0.025,5.327,0.123,g
2460171.87685,2023-08-15.3736612,bA,2.01,16.979,14.543,0.023,5.536,0.119,g
